table,column,dataset_id,semanticType,predicted_semantic_type
soccer-italy-Players-2012-2013,column_10,soccer-italy-Players-2012-2013+column_10,goals,goals
soccer-italy-Players-2012-2013,column_11,soccer-italy-Players-2012-2013+column_11,penaltiesScored,penaltiesScored
soccer-italy-Players-2012-2013,column_13,soccer-italy-Players-2012-2013+column_13,yellowCards,yellowCards
soccer-italy-Players-2012-2013,column_14,soccer-italy-Players-2012-2013+column_14,redCards,redCards
soccer-italy-Players-2012-2013,column_17,soccer-italy-Players-2012-2013+column_17,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-italy-Players-2012-2013,column_19,soccer-italy-Players-2012-2013+column_19,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-italy-Players-2013-2014,column_3,soccer-italy-Players-2013-2014+column_3,age,age
soccer-italy-Players-2013-2014,column_4,soccer-italy-Players-2013-2014+column_4,gamesPlayed,None
soccer-italy-Players-2013-2014,column_6,soccer-italy-Players-2013-2014+column_6,minutesPlayed,minutesPlayed
soccer-italy-Players-2013-2014,column_7,soccer-italy-Players-2013-2014+column_7,gamesPlayed,gamesPlayed
soccer-italy-Players-2013-2014,column_8,soccer-italy-Players-2013-2014+column_8,goals,goals
soccer-italy-Players-2013-2014,column_9,soccer-italy-Players-2013-2014+column_9,assists,assists
soccer-italy-Players-2013-2014,column_11,soccer-italy-Players-2013-2014+column_11,penaltiesScored,penaltiesScored
soccer-italy-Players-2013-2014,column_13,soccer-italy-Players-2013-2014+column_13,yellowCards,yellowCards
soccer-italy-Players-2013-2014,column_14,soccer-italy-Players-2013-2014+column_14,redCards,redCards
soccer-italy-Players-2013-2014,column_17,soccer-italy-Players-2013-2014+column_17,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-italy-Players-2013-2014,column_19,soccer-italy-Players-2013-2014+column_19,goalsPlusAssistsPer90Min,None
soccer-italy-Players-2014-2015,column_3,soccer-italy-Players-2014-2015+column_3,age,None
soccer-italy-Players-2014-2015,column_5,soccer-italy-Players-2014-2015+column_5,gamesPlayed,None
soccer-italy-Players-2014-2015,column_6,soccer-italy-Players-2014-2015+column_6,minutesPlayed,None
soccer-italy-Players-2014-2015,column_7,soccer-italy-Players-2014-2015+column_7,gamesPlayed,None
soccer-italy-Players-2014-2015,column_8,soccer-italy-Players-2014-2015+column_8,goals,goals
soccer-italy-Players-2014-2015,column_9,soccer-italy-Players-2014-2015+column_9,assists,None
soccer-italy-Players-2014-2015,column_10,soccer-italy-Players-2014-2015+column_10,goals,goals
soccer-italy-Players-2014-2015,column_11,soccer-italy-Players-2014-2015+column_11,penaltiesScored,penaltiesScored
soccer-italy-Players-2014-2015,column_12,soccer-italy-Players-2014-2015+column_12,penaltiesAttempted,penaltiesScored
soccer-italy-Players-2014-2015,column_13,soccer-italy-Players-2014-2015+column_13,yellowCards,yellowCards
soccer-italy-Players-2014-2015,column_14,soccer-italy-Players-2014-2015+column_14,redCards,redCards
soccer-italy-Players-2014-2015,column_17,soccer-italy-Players-2014-2015+column_17,goalsPlusAssistsPer90Min,None
soccer-italy-Players-2014-2015,column_19,soccer-italy-Players-2014-2015+column_19,goalsPlusAssistsPer90Min,None
soccer-italy-Players-2015-2016,column_3,soccer-italy-Players-2015-2016+column_3,age,None
soccer-italy-Players-2015-2016,column_4,soccer-italy-Players-2015-2016+column_4,gamesPlayed,None
soccer-italy-Players-2015-2016,column_5,soccer-italy-Players-2015-2016+column_5,gamesPlayed,None
soccer-italy-Players-2015-2016,column_7,soccer-italy-Players-2015-2016+column_7,gamesPlayed,None
soccer-italy-Players-2015-2016,column_8,soccer-italy-Players-2015-2016+column_8,goals,goals
soccer-italy-Players-2015-2016,column_9,soccer-italy-Players-2015-2016+column_9,assists,assists
soccer-italy-Players-2015-2016,column_11,soccer-italy-Players-2015-2016+column_11,penaltiesScored,penaltiesScored
soccer-italy-Players-2015-2016,column_13,soccer-italy-Players-2015-2016+column_13,yellowCards,yellowCards
soccer-italy-Players-2015-2016,column_14,soccer-italy-Players-2015-2016+column_14,redCards,None
soccer-italy-Players-2015-2016,column_17,soccer-italy-Players-2015-2016+column_17,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-italy-Players-2015-2016,column_19,soccer-italy-Players-2015-2016+column_19,goalsPlusAssistsPer90Min,None
soccer-italy-Players-2016-2017,column_3,soccer-italy-Players-2016-2017+column_3,age,None
soccer-italy-Players-2016-2017,column_5,soccer-italy-Players-2016-2017+column_5,gamesPlayed,None
soccer-italy-Players-2016-2017,column_6,soccer-italy-Players-2016-2017+column_6,minutesPlayed,minutesPlayed
soccer-italy-Players-2016-2017,column_7,soccer-italy-Players-2016-2017+column_7,gamesPlayed,None
soccer-italy-Players-2016-2017,column_8,soccer-italy-Players-2016-2017+column_8,goals,goals
soccer-italy-Players-2016-2017,column_9,soccer-italy-Players-2016-2017+column_9,assists,assists
soccer-italy-Players-2016-2017,column_11,soccer-italy-Players-2016-2017+column_11,penaltiesScored,penaltiesScored
soccer-italy-Players-2016-2017,column_12,soccer-italy-Players-2016-2017+column_12,penaltiesAttempted,penaltiesScored
soccer-italy-Players-2016-2017,column_13,soccer-italy-Players-2016-2017+column_13,yellowCards,yellowCards
soccer-italy-Players-2016-2017,column_14,soccer-italy-Players-2016-2017+column_14,redCards,redCards
soccer-italy-Players-2016-2017,column_19,soccer-italy-Players-2016-2017+column_19,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-italy-Players-2017-2018,column_3,soccer-italy-Players-2017-2018+column_3,age,None
soccer-italy-Players-2017-2018,column_4,soccer-italy-Players-2017-2018+column_4,gamesPlayed,None
soccer-italy-Players-2017-2018,column_5,soccer-italy-Players-2017-2018+column_5,gamesPlayed,None
soccer-italy-Players-2017-2018,column_8,soccer-italy-Players-2017-2018+column_8,goals,goals
soccer-italy-Players-2017-2018,column_9,soccer-italy-Players-2017-2018+column_9,assists,assists
soccer-italy-Players-2017-2018,column_12,soccer-italy-Players-2017-2018+column_12,penaltiesAttempted,penaltiesScored
soccer-italy-Players-2017-2018,column_13,soccer-italy-Players-2017-2018+column_13,yellowCards,yellowCards
soccer-italy-Players-2017-2018,column_14,soccer-italy-Players-2017-2018+column_14,redCards,redCards
soccer-italy-Players-2017-2018,column_17,soccer-italy-Players-2017-2018+column_17,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-italy-Players-2017-2018,column_19,soccer-italy-Players-2017-2018+column_19,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-italy-Players-2017-2018,column_20,soccer-italy-Players-2017-2018+column_20,xGoalsPer90Min,xGoalsPer90Min
soccer-italy-Players-2017-2018,column_23,soccer-italy-Players-2017-2018+column_23,nonPenaltyXGoalsPlusAssists,nonPenaltyXGoalsPlusAssists
soccer-italy-Players-2018-2019,column_3,soccer-italy-Players-2018-2019+column_3,age,age
soccer-italy-Players-2018-2019,column_5,soccer-italy-Players-2018-2019+column_5,gamesPlayed,None
soccer-italy-Players-2018-2019,column_6,soccer-italy-Players-2018-2019+column_6,minutesPlayed,minutesPlayed
soccer-italy-Players-2018-2019,column_7,soccer-italy-Players-2018-2019+column_7,gamesPlayed,None
soccer-italy-Players-2018-2019,column_8,soccer-italy-Players-2018-2019+column_8,goals,goals
soccer-italy-Players-2018-2019,column_9,soccer-italy-Players-2018-2019+column_9,assists,assists
soccer-italy-Players-2018-2019,column_10,soccer-italy-Players-2018-2019+column_10,goals,goals
soccer-italy-Players-2018-2019,column_12,soccer-italy-Players-2018-2019+column_12,penaltiesAttempted,penaltiesAttempted
soccer-italy-Players-2018-2019,column_13,soccer-italy-Players-2018-2019+column_13,yellowCards,yellowCards
soccer-italy-Players-2018-2019,column_14,soccer-italy-Players-2018-2019+column_14,redCards,redCards
soccer-italy-Players-2018-2019,column_19,soccer-italy-Players-2018-2019+column_19,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-italy-Players-2018-2019,column_21,soccer-italy-Players-2018-2019+column_21,nonPenaltyXGoalsPer90Min,nonPenaltyXGoalsPer90Min
soccer-italy-Players-2018-2019,column_22,soccer-italy-Players-2018-2019+column_22,xAssistsPer90Min,xAssistsPer90Min
soccer-italy-Players-2018-2019,column_26,soccer-italy-Players-2018-2019+column_26,xGoalsPlusAssistsPer90Min,xGoalsPlusAssistsPer90Min
soccer-italy-Players-2019-2020,column_3,soccer-italy-Players-2019-2020+column_3,age,None
soccer-italy-Players-2019-2020,column_6,soccer-italy-Players-2019-2020+column_6,minutesPlayed,minutesPlayed
soccer-italy-Players-2019-2020,column_7,soccer-italy-Players-2019-2020+column_7,gamesPlayed,None
soccer-italy-Players-2019-2020,column_8,soccer-italy-Players-2019-2020+column_8,goals,goals
soccer-italy-Players-2019-2020,column_9,soccer-italy-Players-2019-2020+column_9,assists,assists
soccer-italy-Players-2019-2020,column_11,soccer-italy-Players-2019-2020+column_11,penaltiesScored,penaltiesAttempted
soccer-italy-Players-2019-2020,column_13,soccer-italy-Players-2019-2020+column_13,yellowCards,yellowCards
soccer-italy-Players-2019-2020,column_14,soccer-italy-Players-2019-2020+column_14,redCards,redCards
soccer-italy-Players-2019-2020,column_17,soccer-italy-Players-2019-2020+column_17,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-italy-Players-2019-2020,column_19,soccer-italy-Players-2019-2020+column_19,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-italy-Players-2019-2020,column_20,soccer-italy-Players-2019-2020+column_20,xGoalsPer90Min,xGoalsPer90Min
soccer-italy-Players-2019-2020,column_22,soccer-italy-Players-2019-2020+column_22,xAssistsPer90Min,xAssistsPer90Min
soccer-italy-Players-2019-2020,column_23,soccer-italy-Players-2019-2020+column_23,nonPenaltyXGoalsPlusAssists,nonPenaltyXGoalsPlusAssists
soccer-italy-Players-2020-2021,column_3,soccer-italy-Players-2020-2021+column_3,age,None
soccer-italy-Players-2020-2021,column_4,soccer-italy-Players-2020-2021+column_4,gamesPlayed,None
soccer-italy-Players-2020-2021,column_5,soccer-italy-Players-2020-2021+column_5,gamesPlayed,None
soccer-italy-Players-2020-2021,column_6,soccer-italy-Players-2020-2021+column_6,minutesPlayed,None
soccer-italy-Players-2020-2021,column_7,soccer-italy-Players-2020-2021+column_7,gamesPlayed,None
soccer-italy-Players-2020-2021,column_8,soccer-italy-Players-2020-2021+column_8,goals,goals
soccer-italy-Players-2020-2021,column_10,soccer-italy-Players-2020-2021+column_10,goals,goals
soccer-italy-Players-2020-2021,column_11,soccer-italy-Players-2020-2021+column_11,penaltiesScored,penaltiesScored
soccer-italy-Players-2020-2021,column_12,soccer-italy-Players-2020-2021+column_12,penaltiesAttempted,penaltiesScored
soccer-italy-Players-2020-2021,column_13,soccer-italy-Players-2020-2021+column_13,yellowCards,yellowCards
soccer-italy-Players-2020-2021,column_14,soccer-italy-Players-2020-2021+column_14,redCards,redCards
soccer-italy-Players-2020-2021,column_19,soccer-italy-Players-2020-2021+column_19,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-italy-Players-2020-2021,column_21,soccer-italy-Players-2020-2021+column_21,nonPenaltyXGoalsPer90Min,nonPenaltyXGoalsPer90Min
soccer-italy-Players-2020-2021,column_22,soccer-italy-Players-2020-2021+column_22,xAssistsPer90Min,xAssistsPer90Min
soccer-italy-Players-2020-2021,column_23,soccer-italy-Players-2020-2021+column_23,nonPenaltyXGoalsPlusAssists,nonPenaltyXGoalsPlusAssists
soccer-italy-Players-2020-2021,column_26,soccer-italy-Players-2020-2021+column_26,xGoalsPlusAssistsPer90Min,xGoalsPlusAssistsPer90Min
